date,product_id,product_slug,chip,name,manufacturer,country,price_type,price_type_description,price
2024-08-28,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,US,0,Rental On-Demand,0.113
2024-08-28,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,US,0,Rental On-Demand,0.220
2024-08-28,21041204,n-a30,GA100,A30 PCIe,NVIDIA,US,0,Rental On-Demand,0.220
2024-08-28,21053100,n-gf-rtx-3070-ti,GA104,GeForce RTX 3070 Ti,NVIDIA,US,0,Rental On-Demand,0.054
2024-08-28,21053101,n-gf-rtx-3080-ti,GA102,GeForce RTX 3080 Ti,NVIDIA,US,0,Rental On-Demand,0.180
2024-08-28,21062800,n-a100x,GA100,A100X,NVIDIA,US,0,Rental On-Demand,0.988
2024-08-28,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,0.996
2024-08-28,22012700,n-gf-rtx-3090-ti,GA102,GeForce RTX 3090 Ti,NVIDIA,US,0,Rental On-Demand,0.109
2024-08-28,22092000,n-gf-rtx-4080,AD103,GeForce RTX 4080,NVIDIA,US,0,Rental On-Demand,0.196
2024-08-28,22092001,n-gf-rtx-4090,AD102,GeForce RTX 4090,NVIDIA,US,0,Rental On-Demand,0.327
2024-08-28,22101300,n-l40s,AD102,L40S,NVIDIA,US,0,Rental On-Demand,0.667
2024-08-28,22101301,n-l40,AD102,L40,NVIDIA,US,0,Rental On-Demand,0.500
2024-08-28,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.694
2024-08-28,23010300,n-gf-rtx-4070-ti,AD104,GeForce RTX 4070 Ti,NVIDIA,US,0,Rental On-Demand,0.161
2024-08-28,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,2.690
2024-08-28,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,US,0,Rental On-Demand,3.162
2024-08-28,23032102,n-l4,AD104,L4,NVIDIA,US,0,Rental On-Demand,0.440
2024-08-28,23032103,n-h100-pcie-94g,GH100,H100 PCIe 94 GB,NVIDIA,US,0,Rental On-Demand,2.731
2024-08-28,23041200,n-gf-rtx-4070,AD104,GeForce RTX 4070,NVIDIA,US,0,Rental On-Demand,0.107
2024-08-28,23051802,n-gf-rtx-4060-ti,AD106,GeForce RTX 4060 Ti 8 GB,NVIDIA,US,0,Rental On-Demand,0.081
2024-08-27,18032702,n-v100-sxm-32g,GV100,Tesla V100 SXM2 32 GB,NVIDIA,US,0,Rental On-Demand,0.330
2024-08-27,20090100,n-gf-rtx-3070,GA104,GeForce RTX 3070,NVIDIA,US,0,Rental On-Demand,0.090
2024-08-27,20090101,n-gf-rtx-3080,GA102,GeForce RTX 3080,NVIDIA,US,0,Rental On-Demand,0.133
2024-08-27,20090102,n-gf-rtx-3090,GA102,GeForce RTX 3090,NVIDIA,US,0,Rental On-Demand,0.181
2024-08-27,20100500,n-a40,GA102,A40,NVIDIA,US,0,Rental On-Demand,0.376
2024-08-27,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,US,0,Rental On-Demand,0.456
2024-08-27,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,US,0,Rental On-Demand,1.163
2024-08-27,21011200,n-gf-rtx-3060,GA104,GeForce RTX 3060,NVIDIA,US,0,Rental On-Demand,0.036
2024-08-27,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,US,0,Rental On-Demand,0.113
2024-08-27,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,US,0,Rental On-Demand,0.179
2024-08-27,21041204,n-a30,GA100,A30 PCIe,NVIDIA,US,0,Rental On-Demand,0.220
2024-08-27,21053100,n-gf-rtx-3070-ti,GA104,GeForce RTX 3070 Ti,NVIDIA,US,0,Rental On-Demand,0.054
2024-08-27,21053101,n-gf-rtx-3080-ti,GA102,GeForce RTX 3080 Ti,NVIDIA,US,0,Rental On-Demand,0.180
2024-08-27,21062800,n-a100x,GA100,A100X,NVIDIA,US,0,Rental On-Demand,0.988
2024-08-27,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,0.802
2024-08-27,22012700,n-gf-rtx-3090-ti,GA102,GeForce RTX 3090 Ti,NVIDIA,US,0,Rental On-Demand,0.109
2024-08-27,22092000,n-gf-rtx-4080,AD103,GeForce RTX 4080,NVIDIA,US,0,Rental On-Demand,0.196
2024-08-27,22092001,n-gf-rtx-4090,AD102,GeForce RTX 4090,NVIDIA,US,0,Rental On-Demand,0.308
2024-08-27,22101300,n-l40s,AD102,L40S,NVIDIA,US,0,Rental On-Demand,0.695
2024-08-27,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.846
2024-08-27,23010300,n-gf-rtx-4070-ti,AD104,GeForce RTX 4070 Ti,NVIDIA,US,0,Rental On-Demand,0.117
2024-08-27,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,2.690
2024-08-27,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,US,0,Rental On-Demand,3.162
2024-08-27,23032102,n-l4,AD104,L4,NVIDIA,US,0,Rental On-Demand,0.440
2024-08-27,23032103,n-h100-pcie-94g,GH100,H100 PCIe 94 GB,NVIDIA,US,0,Rental On-Demand,3.020
2024-08-27,23041200,n-gf-rtx-4070,AD104,GeForce RTX 4070,NVIDIA,US,0,Rental On-Demand,0.108
2024-08-27,23051802,n-gf-rtx-4060-ti,AD106,GeForce RTX 4060 Ti 8 GB,NVIDIA,US,0,Rental On-Demand,0.081
2024-08-27,23080900,n-rtx-4000-ada,AD104,RTX 4000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.200
2024-08-27,24010802,n-gf-rtx-4080-s,AD103,GeForce RTX 4080 SUPER,NVIDIA,US,0,Rental On-Demand,0.320
2024-08-26,17062100,n-v100-sxm-16g,GV100,Tesla V100 SXM2 16 GB,NVIDIA,US,0,Rental On-Demand,0.260
2024-08-26,18032701,n-v100-pcie-32g,GV100,Tesla V100 PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,0.560
2024-08-26,18032702,n-v100-sxm-32g,GV100,Tesla V100 SXM2 32 GB,NVIDIA,US,0,Rental On-Demand,0.570
2024-08-26,18071300,n-t4,TU104,T4,NVIDIA,US,0,Rental On-Demand,0.100
2024-08-26,19112600,n-v100s-pcie-32g,GV100,Tesla V100S PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,0.570
2024-08-26,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,US,0,Rental On-Demand,0.760
2024-08-26,20090100,n-gf-rtx-3070,GA104,GeForce RTX 3070,NVIDIA,US,0,Rental On-Demand,0.105
2024-08-26,20090101,n-gf-rtx-3080,GA102,GeForce RTX 3080,NVIDIA,US,0,Rental On-Demand,0.146
2024-08-26,20090102,n-gf-rtx-3090,GA102,GeForce RTX 3090,NVIDIA,US,0,Rental On-Demand,0.232
2024-08-26,20100500,n-a40,GA102,A40,NVIDIA,US,0,Rental On-Demand,0.500
2024-08-26,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,US,0,Rental On-Demand,0.456
2024-08-26,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,US,0,Rental On-Demand,1.275
2024-08-26,20120100,n-gf-rtx-3060-ti,GA104,GeForce RTX 3060 Ti,NVIDIA,US,0,Rental On-Demand,0.090
2024-08-26,21011200,n-gf-rtx-3060,GA104,GeForce RTX 3060,NVIDIA,US,0,Rental On-Demand,0.058
2024-08-26,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,US,0,Rental On-Demand,0.143
2024-08-26,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,US,0,Rental On-Demand,0.210
2024-08-26,21041202,n-a10,GA102,A10,NVIDIA,US,0,Rental On-Demand,0.390
2024-08-26,21041204,n-a30,GA100,A30 PCIe,NVIDIA,US,0,Rental On-Demand,0.220
2024-08-26,21053100,n-gf-rtx-3070-ti,GA104,GeForce RTX 3070 Ti,NVIDIA,US,0,Rental On-Demand,0.082
2024-08-26,21053101,n-gf-rtx-3080-ti,GA102,GeForce RTX 3080 Ti,NVIDIA,US,0,Rental On-Demand,0.193
2024-08-26,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,1.417
2024-08-26,21081000,n-rtx-a2000,GA106,RTX A2000,NVIDIA,US,0,Rental On-Demand,0.040
2024-08-26,22012700,n-gf-rtx-3090-ti,GA102,GeForce RTX 3090 Ti,NVIDIA,US,0,Rental On-Demand,0.295
2024-08-26,22092000,n-gf-rtx-4080,AD103,GeForce RTX 4080,NVIDIA,US,0,Rental On-Demand,0.270
2024-08-26,22092001,n-gf-rtx-4090,AD102,GeForce RTX 4090,NVIDIA,US,0,Rental On-Demand,0.372
2024-08-26,22101300,n-l40s,AD102,L40S,NVIDIA,US,0,Rental On-Demand,0.604
2024-08-26,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.742
2024-08-26,23010300,n-gf-rtx-4070-ti,AD104,GeForce RTX 4070 Ti,NVIDIA,US,0,Rental On-Demand,0.169
2024-08-26,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,US,0,Rental On-Demand,2.505
2024-08-26,23032102,n-l4,AD104,L4,NVIDIA,US,0,Rental On-Demand,0.286
2024-08-26,23032103,n-h100-pcie-94g,GH100,H100 PCIe 94 GB,NVIDIA,US,0,Rental On-Demand,2.329
2024-08-26,23041200,n-gf-rtx-4070,AD104,GeForce RTX 4070,NVIDIA,US,0,Rental On-Demand,0.120
2024-08-26,23051801,n-gf-rtx-4060,AD107,GeForce RTX 4060,NVIDIA,US,0,Rental On-Demand,0.100
2024-08-26,23051802,n-gf-rtx-4060-ti,AD106,GeForce RTX 4060 Ti 8 GB,NVIDIA,US,0,Rental On-Demand,0.097
2024-08-26,23080900,n-rtx-4000-ada,AD104,RTX 4000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.200
2024-08-26,23122800,n-gf-rtx-4090-d,AD102,GeForce RTX 4090 D,NVIDIA,US,0,Rental On-Demand,0.360
2024-08-26,24010802,n-gf-rtx-4080-s,AD103,GeForce RTX 4080 SUPER,NVIDIA,US,0,Rental On-Demand,0.320
2024-08-25,17062100,n-v100-sxm-16g,GV100,Tesla V100 SXM2 16 GB,NVIDIA,US,0,Rental On-Demand,0.260
2024-08-25,18032701,n-v100-pcie-32g,GV100,Tesla V100 PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,0.560
2024-08-25,18032702,n-v100-sxm-32g,GV100,Tesla V100 SXM2 32 GB,NVIDIA,US,0,Rental On-Demand,0.570
2024-08-25,18071300,n-t4,TU104,T4,NVIDIA,US,0,Rental On-Demand,0.100
2024-08-25,19112600,n-v100s-pcie-32g,GV100,Tesla V100S PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,0.570
2024-08-25,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,US,0,Rental On-Demand,0.760
2024-08-25,20090100,n-gf-rtx-3070,GA104,GeForce RTX 3070,NVIDIA,US,0,Rental On-Demand,0.118
2024-08-25,20090101,n-gf-rtx-3080,GA102,GeForce RTX 3080,NVIDIA,US,0,Rental On-Demand,0.155
2024-08-25,20090102,n-gf-rtx-3090,GA102,GeForce RTX 3090,NVIDIA,US,0,Rental On-Demand,0.249
2024-08-25,20100500,n-a40,GA102,A40,NVIDIA,US,0,Rental On-Demand,0.500
2024-08-25,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,US,0,Rental On-Demand,0.750
2024-08-25,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,US,0,Rental On-Demand,1.275
2024-08-25,20120100,n-gf-rtx-3060-ti,GA104,GeForce RTX 3060 Ti,NVIDIA,US,0,Rental On-Demand,0.090
2024-08-25,21011200,n-gf-rtx-3060,GA104,GeForce RTX 3060,NVIDIA,US,0,Rental On-Demand,0.061
2024-08-25,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,US,0,Rental On-Demand,0.152
2024-08-25,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,US,0,Rental On-Demand,0.279
2024-08-25,21041202,n-a10,GA102,A10,NVIDIA,US,0,Rental On-Demand,0.390
2024-08-25,21053100,n-gf-rtx-3070-ti,GA104,GeForce RTX 3070 Ti,NVIDIA,US,0,Rental On-Demand,0.082
2024-08-25,21053101,n-gf-rtx-3080-ti,GA102,GeForce RTX 3080 Ti,NVIDIA,US,0,Rental On-Demand,0.255
2024-08-25,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,1.417
2024-08-25,22012700,n-gf-rtx-3090-ti,GA102,GeForce RTX 3090 Ti,NVIDIA,US,0,Rental On-Demand,0.286
2024-08-25,22092000,n-gf-rtx-4080,AD103,GeForce RTX 4080,NVIDIA,US,0,Rental On-Demand,0.246
2024-08-25,22092001,n-gf-rtx-4090,AD102,GeForce RTX 4090,NVIDIA,US,0,Rental On-Demand,0.386
2024-08-25,22101300,n-l40s,AD102,L40S,NVIDIA,US,0,Rental On-Demand,0.511
2024-08-25,22101301,n-l40,AD102,L40,NVIDIA,US,0,Rental On-Demand,0.500
2024-08-25,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.923
2024-08-25,23010300,n-gf-rtx-4070-ti,AD104,GeForce RTX 4070 Ti,NVIDIA,US,0,Rental On-Demand,0.168
2024-08-25,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,2.690
2024-08-25,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,US,0,Rental On-Demand,2.262
2024-08-25,23032102,n-l4,AD104,L4,NVIDIA,US,0,Rental On-Demand,0.286
2024-08-25,23032103,n-h100-pcie-94g,GH100,H100 PCIe 94 GB,NVIDIA,US,0,Rental On-Demand,2.562
2024-08-25,23041200,n-gf-rtx-4070,AD104,GeForce RTX 4070,NVIDIA,US,0,Rental On-Demand,0.120
2024-08-25,23051801,n-gf-rtx-4060,AD107,GeForce RTX 4060,NVIDIA,US,0,Rental On-Demand,0.100
2024-08-25,23051802,n-gf-rtx-4060-ti,AD106,GeForce RTX 4060 Ti 8 GB,NVIDIA,US,0,Rental On-Demand,0.097
2024-08-25,23080900,n-rtx-4000-ada,AD104,RTX 4000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.200
2024-08-25,23122800,n-gf-rtx-4090-d,AD102,GeForce RTX 4090 D,NVIDIA,US,0,Rental On-Demand,0.360
2024-08-25,24010802,n-gf-rtx-4080-s,AD103,GeForce RTX 4080 SUPER,NVIDIA,US,0,Rental On-Demand,0.320
2024-08-24,17062100,n-v100-sxm-16g,GV100,Tesla V100 SXM2 16 GB,NVIDIA,US,0,Rental On-Demand,0.260
2024-08-24,18032701,n-v100-pcie-32g,GV100,Tesla V100 PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,0.560
2024-08-24,18032702,n-v100-sxm-32g,GV100,Tesla V100 SXM2 32 GB,NVIDIA,US,0,Rental On-Demand,0.570
2024-08-24,18071300,n-t4,TU104,T4,NVIDIA,US,0,Rental On-Demand,0.100
2024-08-24,19112600,n-v100s-pcie-32g,GV100,Tesla V100S PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,0.570
2024-08-24,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,US,0,Rental On-Demand,0.760
2024-08-24,20090100,n-gf-rtx-3070,GA104,GeForce RTX 3070,NVIDIA,US,0,Rental On-Demand,0.118
2024-08-24,20090101,n-gf-rtx-3080,GA102,GeForce RTX 3080,NVIDIA,US,0,Rental On-Demand,0.151
2024-08-24,20090102,n-gf-rtx-3090,GA102,GeForce RTX 3090,NVIDIA,US,0,Rental On-Demand,0.234
2024-08-24,20100500,n-a40,GA102,A40,NVIDIA,US,0,Rental On-Demand,0.549
2024-08-24,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,US,0,Rental On-Demand,0.750
2024-08-24,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,US,0,Rental On-Demand,1.275
2024-08-24,20120100,n-gf-rtx-3060-ti,GA104,GeForce RTX 3060 Ti,NVIDIA,US,0,Rental On-Demand,0.090
2024-08-24,21011200,n-gf-rtx-3060,GA104,GeForce RTX 3060,NVIDIA,US,0,Rental On-Demand,0.080
2024-08-24,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,US,0,Rental On-Demand,0.152
2024-08-24,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,US,0,Rental On-Demand,0.420
2024-08-24,21041202,n-a10,GA102,A10,NVIDIA,US,0,Rental On-Demand,0.390
2024-08-24,21053100,n-gf-rtx-3070-ti,GA104,GeForce RTX 3070 Ti,NVIDIA,US,0,Rental On-Demand,0.082
2024-08-24,21053101,n-gf-rtx-3080-ti,GA102,GeForce RTX 3080 Ti,NVIDIA,US,0,Rental On-Demand,0.255
2024-08-24,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,1.151
2024-08-24,22012700,n-gf-rtx-3090-ti,GA102,GeForce RTX 3090 Ti,NVIDIA,US,0,Rental On-Demand,0.286
2024-08-24,22092000,n-gf-rtx-4080,AD103,GeForce RTX 4080,NVIDIA,US,0,Rental On-Demand,0.270
2024-08-24,22092001,n-gf-rtx-4090,AD102,GeForce RTX 4090,NVIDIA,US,0,Rental On-Demand,0.389
2024-08-24,22101300,n-l40s,AD102,L40S,NVIDIA,US,0,Rental On-Demand,0.511
2024-08-24,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.734
2024-08-24,23010300,n-gf-rtx-4070-ti,AD104,GeForce RTX 4070 Ti,NVIDIA,US,0,Rental On-Demand,0.137
2024-08-24,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,US,0,Rental On-Demand,2.262
2024-08-24,23032102,n-l4,AD104,L4,NVIDIA,US,0,Rental On-Demand,0.286
2024-08-24,23032103,n-h100-pcie-94g,GH100,H100 PCIe 94 GB,NVIDIA,US,0,Rental On-Demand,2.296
2024-08-24,23041200,n-gf-rtx-4070,AD104,GeForce RTX 4070,NVIDIA,US,0,Rental On-Demand,0.127
2024-08-24,23051801,n-gf-rtx-4060,AD107,GeForce RTX 4060,NVIDIA,US,0,Rental On-Demand,0.100
2024-08-24,23051802,n-gf-rtx-4060-ti,AD106,GeForce RTX 4060 Ti 8 GB,NVIDIA,US,0,Rental On-Demand,0.097
2024-08-24,23080900,n-rtx-4000-ada,AD104,RTX 4000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.200
2024-08-24,23122800,n-gf-rtx-4090-d,AD102,GeForce RTX 4090 D,NVIDIA,US,0,Rental On-Demand,0.360
2024-08-24,24010802,n-gf-rtx-4080-s,AD103,GeForce RTX 4080 SUPER,NVIDIA,US,0,Rental On-Demand,0.320
2024-08-23,17062100,n-v100-sxm-16g,GV100,Tesla V100 SXM2 16 GB,NVIDIA,US,0,Rental On-Demand,0.260
2024-08-23,18032701,n-v100-pcie-32g,GV100,Tesla V100 PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,0.560
2024-08-23,18032702,n-v100-sxm-32g,GV100,Tesla V100 SXM2 32 GB,NVIDIA,US,0,Rental On-Demand,0.570
2024-08-23,18071300,n-t4,TU104,T4,NVIDIA,US,0,Rental On-Demand,0.100
2024-08-23,18081300,n-q-rtx-5000,TU104,Quadro RTX 5000,NVIDIA,US,0,Rental On-Demand,0.215
2024-08-23,19112600,n-v100s-pcie-32g,GV100,Tesla V100S PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,0.570
2024-08-23,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,US,0,Rental On-Demand,0.760
2024-08-23,20090100,n-gf-rtx-3070,GA104,GeForce RTX 3070,NVIDIA,US,0,Rental On-Demand,0.105
2024-08-23,20090101,n-gf-rtx-3080,GA102,GeForce RTX 3080,NVIDIA,US,0,Rental On-Demand,0.155
2024-08-23,20090102,n-gf-rtx-3090,GA102,GeForce RTX 3090,NVIDIA,US,0,Rental On-Demand,0.234
2024-08-23,20100500,n-a40,GA102,A40,NVIDIA,US,0,Rental On-Demand,0.501
2024-08-23,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,US,0,Rental On-Demand,0.750
2024-08-23,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,US,0,Rental On-Demand,1.275
2024-08-23,20120100,n-gf-rtx-3060-ti,GA104,GeForce RTX 3060 Ti,NVIDIA,US,0,Rental On-Demand,0.090
2024-08-23,21011200,n-gf-rtx-3060,GA104,GeForce RTX 3060,NVIDIA,US,0,Rental On-Demand,0.058
2024-08-23,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,US,0,Rental On-Demand,0.153
2024-08-23,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,US,0,Rental On-Demand,0.279
2024-08-23,21041202,n-a10,GA102,A10,NVIDIA,US,0,Rental On-Demand,0.390
2024-08-23,21053100,n-gf-rtx-3070-ti,GA104,GeForce RTX 3070 Ti,NVIDIA,US,0,Rental On-Demand,0.082
2024-08-23,21053101,n-gf-rtx-3080-ti,GA102,GeForce RTX 3080 Ti,NVIDIA,US,0,Rental On-Demand,0.255
2024-08-23,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,1.341
2024-08-23,21081000,n-rtx-a2000,GA106,RTX A2000,NVIDIA,US,0,Rental On-Demand,0.030
2024-08-23,22012700,n-gf-rtx-3090-ti,GA102,GeForce RTX 3090 Ti,NVIDIA,US,0,Rental On-Demand,0.295
2024-08-23,22092000,n-gf-rtx-4080,AD103,GeForce RTX 4080,NVIDIA,US,0,Rental On-Demand,0.246
2024-08-23,22092001,n-gf-rtx-4090,AD102,GeForce RTX 4090,NVIDIA,US,0,Rental On-Demand,0.381
2024-08-23,22101300,n-l40s,AD102,L40S,NVIDIA,US,0,Rental On-Demand,0.511
2024-08-23,22101301,n-l40,AD102,L40,NVIDIA,US,0,Rental On-Demand,0.736
2024-08-23,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.706
2024-08-23,23010300,n-gf-rtx-4070-ti,AD104,GeForce RTX 4070 Ti,NVIDIA,US,0,Rental On-Demand,0.135
2024-08-23,23032100,n-h100-pcie-80g,GH100,H100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,2.690
2024-08-23,23032101,n-h100-sxm-80g,GH100,H100 SXM5 80 GB,NVIDIA,US,0,Rental On-Demand,2.505
2024-08-23,23032102,n-l4,AD104,L4,NVIDIA,US,0,Rental On-Demand,0.286
2024-08-23,23032103,n-h100-pcie-94g,GH100,H100 PCIe 94 GB,NVIDIA,US,0,Rental On-Demand,2.663
2024-08-23,23041200,n-gf-rtx-4070,AD104,GeForce RTX 4070,NVIDIA,US,0,Rental On-Demand,0.127
2024-08-23,23051801,n-gf-rtx-4060,AD107,GeForce RTX 4060,NVIDIA,US,0,Rental On-Demand,0.100
2024-08-23,23051802,n-gf-rtx-4060-ti,AD106,GeForce RTX 4060 Ti 8 GB,NVIDIA,US,0,Rental On-Demand,0.112
2024-08-23,23080900,n-rtx-4000-ada,AD104,RTX 4000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.200
2024-08-23,23122800,n-gf-rtx-4090-d,AD102,GeForce RTX 4090 D,NVIDIA,US,0,Rental On-Demand,0.360
2024-08-23,24010802,n-gf-rtx-4080-s,AD103,GeForce RTX 4080 SUPER,NVIDIA,US,0,Rental On-Demand,0.320
2024-08-22,17062100,n-v100-sxm-16g,GV100,Tesla V100 SXM2 16 GB,NVIDIA,US,0,Rental On-Demand,0.260
2024-08-22,17062101,n-v100-pcie-16g,GV100,Tesla V100 PCIe 16 GB,NVIDIA,US,0,Rental On-Demand,0.190
2024-08-22,18032701,n-v100-pcie-32g,GV100,Tesla V100 PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,0.560
2024-08-22,18032702,n-v100-sxm-32g,GV100,Tesla V100 SXM2 32 GB,NVIDIA,US,0,Rental On-Demand,0.570
2024-08-22,18071300,n-t4,TU104,T4,NVIDIA,US,0,Rental On-Demand,0.100
2024-08-22,18081300,n-q-rtx-5000,TU104,Quadro RTX 5000,NVIDIA,US,0,Rental On-Demand,0.215
2024-08-22,19112600,n-v100s-pcie-32g,GV100,Tesla V100S PCIe 32 GB,NVIDIA,US,0,Rental On-Demand,0.570
2024-08-22,20062200,n-a100-pcie-40g,GA100,A100 PCIe 40 GB,NVIDIA,US,0,Rental On-Demand,0.760
2024-08-22,20090100,n-gf-rtx-3070,GA104,GeForce RTX 3070,NVIDIA,US,0,Rental On-Demand,0.094
2024-08-22,20090101,n-gf-rtx-3080,GA102,GeForce RTX 3080,NVIDIA,US,0,Rental On-Demand,0.153
2024-08-22,20090102,n-gf-rtx-3090,GA102,GeForce RTX 3090,NVIDIA,US,0,Rental On-Demand,0.249
2024-08-22,20100500,n-a40,GA102,A40,NVIDIA,US,0,Rental On-Demand,0.516
2024-08-22,20100501,n-rtx-a6000,GA102,RTX A6000,NVIDIA,US,0,Rental On-Demand,0.602
2024-08-22,20111600,n-a100-sxm-80g,GA100,A100 SXM4 80 GB,NVIDIA,US,0,Rental On-Demand,1.252
2024-08-22,20120100,n-gf-rtx-3060-ti,GA104,GeForce RTX 3060 Ti,NVIDIA,US,0,Rental On-Demand,0.090
2024-08-22,21011200,n-gf-rtx-3060,GA104,GeForce RTX 3060,NVIDIA,US,0,Rental On-Demand,0.080
2024-08-22,21041200,n-rtx-a4000,GA104,RTX A4000,NVIDIA,US,0,Rental On-Demand,0.147
2024-08-22,21041201,n-rtx-a5000,GA102,RTX A5000,NVIDIA,US,0,Rental On-Demand,0.280
2024-08-22,21041202,n-a10,GA102,A10,NVIDIA,US,0,Rental On-Demand,0.390
2024-08-22,21053100,n-gf-rtx-3070-ti,GA104,GeForce RTX 3070 Ti,NVIDIA,US,0,Rental On-Demand,0.082
2024-08-22,21053101,n-gf-rtx-3080-ti,GA102,GeForce RTX 3080 Ti,NVIDIA,US,0,Rental On-Demand,0.255
2024-08-22,21062801,n-a100-pcie-80g,GA100,A100 PCIe 80 GB,NVIDIA,US,0,Rental On-Demand,1.417
2024-08-22,21081000,n-rtx-a2000,GA106,RTX A2000,NVIDIA,US,0,Rental On-Demand,0.030
2024-08-22,21111300,n-rtx-a4500,GA102,RTX A4500,NVIDIA,US,0,Rental On-Demand,0.190
2024-08-22,22012700,n-gf-rtx-3090-ti,GA102,GeForce RTX 3090 Ti,NVIDIA,US,0,Rental On-Demand,0.286
2024-08-22,22092000,n-gf-rtx-4080,AD103,GeForce RTX 4080,NVIDIA,US,0,Rental On-Demand,0.246
2024-08-22,22092001,n-gf-rtx-4090,AD102,GeForce RTX 4090,NVIDIA,US,0,Rental On-Demand,0.384
2024-08-22,22101300,n-l40s,AD102,L40S,NVIDIA,US,0,Rental On-Demand,0.603
2024-08-22,22120300,n-rtx-6000-ada,AD102,RTX 6000 Ada Generation,NVIDIA,US,0,Rental On-Demand,0.734
